file,name,id,page,row,col,needs_name
factory-two-smokestacks.svg,factory-two-smokestacks,SCAN0042_r02_c02,SCAN0042,2,2,0
chemical-tank-tower.svg,chemical-tank-tower,SCAN0042_r02_c03,SCAN0042,2,3,0
refinery-tower.svg,refinery-tower,SCAN0042_r02_c04,SCAN0042,2,4,0
refinery-tanks-cluster.svg,refinery-tanks-cluster,SCAN0042_r02_c05,SCAN0042,2,5,0
building-blocks-cluster.svg,building-blocks-cluster,SCAN0042_r03_c01,SCAN0042,3,1,0
water-tower-tank.svg,water-tower-tank,SCAN0042_r03_c02,SCAN0042,3,2,0
oil-derrick.svg,oil-derrick,SCAN0042_r03_c03,SCAN0042,3,3,0
mine-headframe.svg,mine-headframe,SCAN0042_r03_c04,SCAN0042,3,4,1
cooling-tower.svg,cooling-tower,SCAN0042_r03_c05,SCAN0042,3,5,0
power-lines-poles.svg,power-lines-poles,SCAN0042_r04_c01,SCAN0042,4,1,0
horse-head-emblem.svg,horse-head-emblem,SCAN0042_r04_c02,SCAN0042,4,2,1
arch-tunnel-portal.svg,arch-tunnel-portal,SCAN0042_r04_c03,SCAN0042,4,3,1
street-lamp-post.svg,street-lamp-post,SCAN0042_r04_c04,SCAN0042,4,4,0
high-voltage-warning-sign.svg,high-voltage-warning-sign,SCAN0042_r04_c05,SCAN0042,4,5,0
transmission-tower.svg,transmission-tower,SCAN0042_r05_c01,SCAN0042,5,1,0
lightning-bolt-icon.svg,lightning-bolt-icon,SCAN0042_r05_c02,SCAN0042,5,2,0
electric-transformer-box.svg,electric-transformer-box,SCAN0042_r05_c03,SCAN0042,5,3,0
open-book.svg,open-book,SCAN0042_r06_c02,SCAN0042,6,2,0
open-book-2.svg,open-book-2,SCAN0042_r06_c03,SCAN0042,6,3,0
newspaper-scroll.svg,newspaper-scroll,SCAN0042_r06_c04,SCAN0042,6,4,0
envelope-letter.svg,envelope-letter,SCAN0042_r06_c05,SCAN0042,6,5,0
seal.svg,seal,SCAN0045_r01_c01,SCAN0045,1,1,0
shrew.svg,shrew,SCAN0045_r01_c02,SCAN0045,1,2,0
elephant-2.svg,elephant-2,SCAN0045_r01_c03,SCAN0045,1,3,0
lion.svg,lion,SCAN0045_r01_c04,SCAN0045,1,4,0
camel.svg,camel,SCAN0045_r01_c05,SCAN0045,1,5,0
cougar.svg,cougar,SCAN0045_r02_c01,SCAN0045,2,1,0
elk.svg,elk,SCAN0045_r02_c02,SCAN0045,2,2,0
gazelle.svg,gazelle,SCAN0045_r02_c03,SCAN0045,2,3,0
kangaroo-2.svg,kangaroo-2,SCAN0045_r02_c04,SCAN0045,2,4,0
skunk-2.svg,skunk,SCAN0045_r02_c05,SCAN0045,2,5,0
mountain-goat.svg,mountain-goat,SCAN0045_r03_c01,SCAN0045,3,1,1
beaver-2.svg,beaver,SCAN0045_r03_c02,SCAN0045,3,2,0
wheat-and-mosquito.svg,wheat-and-mosquito,SCAN0045_r03_c03,SCAN0045,3,3,1
apple-with-worm.svg,apple-with-worm,SCAN0045_r03_c04,SCAN0045,3,4,0
beetle-and-larvae.svg,beetle-and-larvae,SCAN0045_r03_c05,SCAN0045,3,5,1
grasshopper-on-grass.svg,grasshopper-on-grass,SCAN0045_r04_c01,SCAN0045,4,1,0
corn-ear-2.svg,corn-ear,SCAN0045_r04_c02,SCAN0045,4,2,0
bee-2.svg,bee-2,SCAN0045_r04_c03,SCAN0045,4,3,0
cotton-boll.svg,cotton-boll,SCAN0045_r04_c04,SCAN0045,4,4,1
thumbs-up-hand.svg,thumbs-up-hand,SCAN0034_r01_c02,SCAN0034,1,2,0
thumbs-down-hand.svg,thumbs-down-hand,SCAN0034_r01_c03,SCAN0034,1,3,0
shield-stars-stripes-2.svg,shield-stars-stripes,SCAN0034_r01_c04,SCAN0034,1,4,0
uncle-sam-full-body.svg,uncle-sam-full-body,SCAN0034_r01_c05,SCAN0034,1,5,0
elephant-poster-carrier.svg,elephant-poster-carrier,SCAN0034_r01_c06,SCAN0034,1,6,0
donkey-poster-carrier.svg,donkey-poster-carrier,SCAN0034_r02_c02,SCAN0034,2,2,0
statue-of-liberty.svg,statue-of-liberty,SCAN0034_r02_c03,SCAN0034,2,3,0
certificate-diploma.svg,certificate-diploma,SCAN0034_r02_c04,SCAN0034,2,4,0
uncle-sam-face.svg,uncle-sam-face,SCAN0034_r02_c05,SCAN0034,2,5,0
state-capitol-building.svg,state-capitol-building,SCAN0034_r03_c03,SCAN0034,3,3,0
us-capitol-building.svg,us-capitol-building,SCAN0034_r03_c04,SCAN0034,3,4,0
courthouse-with-clock-dome.svg,courthouse-with-clock-dome,SCAN0034_r03_c05,SCAN0034,3,5,0
school-building-with-tree.svg,school-building-with-tree,SCAN0034_r04_c02,SCAN0034,4,2,0
building-with-clock-hedges.svg,building-with-clock-hedges,SCAN0034_r04_c03,SCAN0034,4,3,0
government-building-with-hedges.svg,government-building-with-hedges,SCAN0034_r04_c04,SCAN0034,4,4,0
city-hall-skyline.svg,city-hall-skyline,SCAN0034_r04_c05,SCAN0034,4,5,0
government-building-notched.svg,government-building-notched,SCAN0034_r05_c02,SCAN0034,5,2,0
capitol-building-domed.svg,capitol-building-domed,SCAN0034_r05_c03,SCAN0034,5,3,0
bank-closed-sign.svg,bank-closed-sign,SCAN0034_r05_c04,SCAN0034,5,4,0
parthenon-building.svg,parthenon-building,SCAN0034_r05_c05,SCAN0034,5,5,0
capitol-with-columns.svg,capitol-with-columns,SCAN0034_r05_c06,SCAN0034,5,6,0
capitol-with-trees.svg,capitol-with-trees,SCAN0034_r06_c02,SCAN0034,6,2,0
parthenon-building-2.svg,parthenon-building-2,SCAN0034_r06_c03,SCAN0034,6,3,0
office-building-cluster.svg,office-building-cluster,SCAN0034_r06_c04,SCAN0034,6,4,0
city-hall-with-towers.svg,city-hall-with-towers,SCAN0034_r06_c05,SCAN0034,6,5,0
telephone-x67.svg,telephone-x67,SCAN0055_r01_c01,SCAN0055,1,1,0
telephone-o72.svg,telephone-o72,SCAN0055_r01_c03,SCAN0055,1,3,0
telephone-ata.svg,telephone-ata,SCAN0055_r01_c04,SCAN0055,1,4,0
telephone-uic.svg,telephone-uic,SCAN0055_r01_c05,SCAN0055,1,5,0
telephone-sta.svg,telephone-sta,SCAN0055_r02_c01,SCAN0055,2,1,0
telephone-iata.svg,telephone-iata,SCAN0055_r02_c02,SCAN0055,2,2,0
telephone-sp.svg,telephone-sp,SCAN0055_r02_c03,SCAN0055,2,3,0
telephone-wo72.svg,telephone-wo72,SCAN0055_r02_c04,SCAN0055,2,4,0
telephone-negative-x70.svg,telephone-negative-x70,SCAN0055_r03_c01,SCAN0055,3,1,0
telephone-negative-pg.svg,telephone-negative-pg,SCAN0055_r03_c02,SCAN0055,3,2,0
telephone-negative-nps.svg,telephone-negative-nps,SCAN0055_r03_c03,SCAN0055,3,3,0
telephone-negative-kfai.svg,telephone-negative-kfai,SCAN0055_r03_c04,SCAN0055,3,4,0
telephone-negative-circle.svg,telephone-negative-circle,SCAN0055_r04_c01,SCAN0055,4,1,0
telephone-receiver-port.svg,telephone-receiver-port,SCAN0055_r04_c02,SCAN0055,4,2,0
telephone-receiver-tc.svg,telephone-receiver-tc,SCAN0055_r04_c03,SCAN0055,4,3,0
telephone-notched-icao.svg,telephone-notched-icao,SCAN0055_r04_c04,SCAN0055,4,4,0
telephone-rotary-o68.svg,telephone-rotary-o68,SCAN0055_r05_c01,SCAN0055,5,1,0
telephone-desk-o64.svg,telephone-desk-o64,SCAN0055_r05_c02,SCAN0055,5,2,0
telephone-desk-cradle-adca.svg,telephone-desk-cradle-adca,SCAN0055_r05_c03,SCAN0055,5,3,0
telephone-dot74.svg,telephone-dot74,SCAN0055_r05_c04,SCAN0055,5,4,0
envelope-tc.svg,envelope-tc,SCAN0055_r06_c01,SCAN0055,6,1,0
envelope-iata.svg,envelope-iata,SCAN0055_r06_c02,SCAN0055,6,2,0
envelope-icao.svg,envelope-icao,SCAN0055_r06_c03,SCAN0055,6,3,0
envelope-adv.svg,envelope-adv,SCAN0055_r06_c04,SCAN0055,6,4,0
mail-envelope-outline-uic.svg,mail-envelope-outline-uic,SCAN0056_r01_c01,SCAN0056,1,1,0
mail-envelope-outline-o72.svg,mail-envelope-outline-o72,SCAN0056_r01_c02,SCAN0056,1,2,0
mail-envelope-outline-bold-baa-adca.svg,mail-envelope-outline-bold-baa-adca,SCAN0056_r01_c03,SCAN0056,1,3,0
mail-envelope-filled-nps.svg,mail-envelope-filled-nps,SCAN0056_r01_c04,SCAN0056,1,4,0
mail-envelope-solid-port.svg,mail-envelope-solid-port,SCAN0056_r02_c01,SCAN0056,2,1,0
mail-envelope-negative-pg.svg,mail-envelope-negative-pg,SCAN0056_r02_c02,SCAN0056,2,2,0
mail-envelope-telegraph-o64.svg,mail-envelope-telegraph-o64,SCAN0056_r02_c03,SCAN0056,2,3,0
mail-envelope-telegraph-negative-wo72.svg,mail-envelope-telegraph-negative-wo72,SCAN0056_r02_c04,SCAN0056,2,4,0
mail-envelopes-double-negative-kfai.svg,mail-envelopes-double-negative-kfai,SCAN0056_r03_c01,SCAN0056,3,1,0
mail-envelope-posthorn-sp.svg,mail-envelope-posthorn-sp,SCAN0056_r03_c02,SCAN0056,3,2,0
mail-envelope-rounded-dot74.svg,mail-envelope-rounded-dot74,SCAN0056_r03_c03,SCAN0056,3,3,0
currency-exchange-bills-stack-baa.svg,currency-exchange-bills-stack-baa,SCAN0056_r04_c01,SCAN0056,4,1,0
currency-exchange-bill-coins-uic.svg,currency-exchange-bill-coins-uic,SCAN0056_r04_c02,SCAN0056,4,2,0
currency-exchange-bill-coins-iata.svg,currency-exchange-bill-coins-iata,SCAN0056_r04_c03,SCAN0056,4,3,0
currency-exchange-bill-coins-rounded-ata.svg,currency-exchange-bill-coins-rounded-ata,SCAN0056_r04_c04,SCAN0056,4,4,0
currency-exchange-circle-adca.svg,currency-exchange-circle-adca,SCAN0056_r05_c01,SCAN0056,5,1,0
currency-exchange-bill-coin-o72.svg,currency-exchange-bill-coin-o72,SCAN0056_r05_c02,SCAN0056,5,2,0
currency-exchange-change-machine-nrr.svg,currency-exchange-change-machine-nrr,SCAN0056_r05_c03,SCAN0056,5,3,0
currency-exchange-bill-diagonal-ta.svg,currency-exchange-bill-diagonal-ta,SCAN0056_r05_c04,SCAN0056,5,4,0
currency-exchange-rounded-icao.svg,currency-exchange-rounded-icao,SCAN0056_r06_c01,SCAN0056,6,1,0
currency-exchange-symbols-100-tc.svg,currency-exchange-symbols-100-tc,SCAN0056_r06_c02,SCAN0056,6,2,0
currency-exchange-symbols-box-port.svg,currency-exchange-symbols-box-port,SCAN0056_r06_c03,SCAN0056,6,3,0
currency-exchange-symbols-only-pg.svg,currency-exchange-symbols-only-pg,SCAN0056_r06_c04,SCAN0056,6,4,0
currency-exchange-yen-negative-circle-wo72.svg,currency-exchange-yen-negative-circle-wo72,SCAN0057_r01_c01,SCAN0057,1,1,0
currency-exchange-yen-negative-square-x70.svg,currency-exchange-yen-negative-square-x70,SCAN0057_r01_c02,SCAN0057,1,2,0
currency-exchange-symbols-box-dot74.svg,currency-exchange-symbols-box-dot74,SCAN0057_r01_c03,SCAN0057,1,3,0
first-aid-bandaged-hand-x67.svg,first-aid-bandaged-hand-x67,SCAN0057_r02_c01,SCAN0057,2,1,0
first-aid-bandaged-hand-rounded-adv.svg,first-aid-bandaged-hand-rounded-adv,SCAN0057_r02_c02,SCAN0057,2,2,0
first-aid-bandaged-hand-cross-outline-o72.svg,first-aid-bandaged-hand-cross-outline-o72,SCAN0057_r02_c03,SCAN0057,2,3,0
first-aid-bandaged-hand-cross-outline-tc.svg,first-aid-bandaged-hand-cross-outline-tc,SCAN0057_r02_c04,SCAN0057,2,4,0
first-aid-bandaged-hand-cross-baa-o64.svg,first-aid-bandaged-hand-cross-baa-o64,SCAN0057_r03_c01,SCAN0057,3,1,0
first-aid-bandaged-hand-cross-wo72.svg,first-aid-bandaged-hand-cross-wo72,SCAN0057_r03_c02,SCAN0057,3,2,0
first-aid-bandaged-hand-cross-rounded-dfw.svg,first-aid-bandaged-hand-cross-rounded-dfw,SCAN0057_r03_c03,SCAN0057,3,3,0
first-aid-bandaged-hand-cross-negative-x70.svg,first-aid-bandaged-hand-cross-negative-x70,SCAN0057_r03_c04,SCAN0057,3,4,0
first-aid-cross-iata.svg,first-aid-cross-iata,SCAN0057_r04_c01,SCAN0057,4,1,0
first-aid-cross-sp.svg,first-aid-cross-sp,SCAN0057_r04_c02,SCAN0057,4,2,0
first-aid-cross-port.svg,first-aid-cross-port,SCAN0057_r04_c03,SCAN0057,4,3,0
first-aid-cross-rounded-ata.svg,first-aid-cross-rounded-ata,SCAN0057_r04_c04,SCAN0057,4,4,0
first-aid-cross-rounded-square-nps.svg,first-aid-cross-rounded-square-nps,SCAN0057_r05_c01,SCAN0057,5,1,0
first-aid-cross-negative-square-uic.svg,first-aid-cross-negative-square-uic,SCAN0057_r05_c02,SCAN0057,5,2,0
first-aid-cross-negative-circle-o68.svg,first-aid-cross-negative-circle-o68,SCAN0057_r05_c03,SCAN0057,5,3,0
first-aid-cross-rounded-dot74.svg,first-aid-cross-rounded-dot74,SCAN0057_r05_c04,SCAN0057,5,4,0
lost-and-found-briefcase-x67.svg,lost-and-found-briefcase-x67,SCAN0057_r06_c01,SCAN0057,6,1,0
lost-and-found-luggage-circle-sta.svg,lost-and-found-luggage-circle-sta,SCAN0057_r06_c02,SCAN0057,6,2,0
lost-and-found-briefcase-negative-pg.svg,lost-and-found-briefcase-negative-pg,SCAN0057_r06_c03,SCAN0057,6,3,0
lost-and-found-briefcase-negative-rounded-x70.svg,lost-and-found-briefcase-negative-rounded-x70,SCAN0057_r06_c04,SCAN0057,6,4,0
lost-property-umbrella-bag-tc.svg,lost-property-umbrella-bag-tc,SCAN0058_r01_c01,SCAN0058,1,1,0
lost-property-hat-glove-dfw.svg,lost-property-hat-glove-dfw,SCAN0058_r01_c02,SCAN0058,1,2,0
lost-property-umbrella-purse-icao.svg,lost-property-umbrella-purse-icao,SCAN0058_r01_c03,SCAN0058,1,3,0
lost-property-tag-umbrella-adv.svg,lost-property-tag-umbrella-adv,SCAN0058_r01_c04,SCAN0058,1,4,0
lost-property-hat-umbrella-luggage-ata.svg,lost-property-hat-umbrella-luggage-ata,SCAN0058_r02_c01,SCAN0058,2,1,0
lost-property-hat-umbrella-tags-uic.svg,lost-property-hat-umbrella-tags-uic,SCAN0058_r02_c02,SCAN0058,2,2,0
lost-property-hat-umbrella-glove-tags-iata.svg,lost-property-hat-umbrella-glove-tags-iata,SCAN0058_r02_c03,SCAN0058,2,3,0
lost-property-umbrella-question-glove-dot74.svg,lost-property-umbrella-question-glove-dot74,SCAN0058_r02_c04,SCAN0058,2,4,0
left-luggage-suitcase-key-frame-uic.svg,left-luggage-suitcase-key-frame-uic,SCAN0058_r03_c01,SCAN0058,3,1,0
left-luggage-suitcase-key-frame-iata.svg,left-luggage-suitcase-key-frame-iata,SCAN0058_r03_c02,SCAN0058,3,2,0
left-luggage-suitcase-key-frame-sp.svg,left-luggage-suitcase-key-frame-sp,SCAN0058_r03_c03,SCAN0058,3,3,0
left-luggage-suitcase-key-frame-rounded-adv.svg,left-luggage-suitcase-key-frame-rounded-adv,SCAN0058_r03_c04,SCAN0058,3,4,0
left-luggage-key-suitcase-frame-adca.svg,left-luggage-key-suitcase-frame-adca,SCAN0058_r04_c01,SCAN0058,4,1,0
left-luggage-key-suitcase-stacked-x67.svg,left-luggage-key-suitcase-stacked-x67,SCAN0058_r04_c02,SCAN0058,4,2,0
left-luggage-suitcase-tag-key-baa.svg,left-luggage-suitcase-tag-key-baa,SCAN0058_r04_c03,SCAN0058,4,3,0
left-luggage-key-suitcase-rounded-icao.svg,left-luggage-key-suitcase-rounded-icao,SCAN0058_r04_c04,SCAN0058,4,4,0
left-luggage-key-suitcase-rounded-dfw.svg,left-luggage-key-suitcase-rounded-dfw,SCAN0058_r05_c01,SCAN0058,5,1,0
left-luggage-key-suitcase-circle-sta.svg,left-luggage-key-suitcase-circle-sta,SCAN0058_r05_c02,SCAN0058,5,2,0
left-luggage-key-suitcase-negative-x70.svg,left-luggage-key-suitcase-negative-x70,SCAN0058_r05_c03,SCAN0058,5,3,0
left-luggage-key-suitcase-negative-o72.svg,left-luggage-key-suitcase-negative-o72,SCAN0058_r05_c04,SCAN0058,5,4,0
left-luggage-key-suitcase-negative-kfai.svg,left-luggage-key-suitcase-negative-kfai,SCAN0058_r06_c01,SCAN0058,6,1,0
left-luggage-key-suitcase-solid-port.svg,left-luggage-key-suitcase-solid-port,SCAN0058_r06_c02,SCAN0058,6,2,0
left-luggage-suitcase-key-solid-wo72.svg,left-luggage-suitcase-key-solid-wo72,SCAN0058_r06_c03,SCAN0058,6,3,0
left-luggage-suitcase-key-solid-o64.svg,left-luggage-suitcase-key-solid-o64,SCAN0058_r06_c04,SCAN0058,6,4,0
left-luggage-key-suitcase-adv.svg,left-luggage-key-suitcase-adv,SCAN0059_r01_c01,SCAN0059,1,1,0
elevator-circle-sta.svg,elevator-circle-sta,SCAN0059_r03_c01,SCAN0059,3,1,0
elevator-two-people-rounded-dfw.svg,elevator-two-people-rounded-dfw,SCAN0059_r03_c02,SCAN0059,3,2,0
elevator-two-people-rounded-ata.svg,elevator-two-people-rounded-ata,SCAN0059_r03_c03,SCAN0059,3,3,0
elevator-two-people-negative-pg.svg,elevator-two-people-negative-pg,SCAN0059_r03_c04,SCAN0059,3,4,0
elevator-two-people-bars-tc.svg,elevator-two-people-bars-tc,SCAN0059_r04_c01,SCAN0059,4,1,0
elevator-two-people-bars-icao.svg,elevator-two-people-bars-icao,SCAN0059_r04_c02,SCAN0059,4,2,0
elevator-two-people-bars-rounded-adv.svg,elevator-two-people-bars-rounded-adv,SCAN0059_r04_c03,SCAN0059,4,3,0
elevator-two-people-bars-o72.svg,elevator-two-people-bars-o72,SCAN0059_r04_c04,SCAN0059,4,4,0
elevator-arrows-hatched-iata.svg,elevator-arrows-hatched-iata,SCAN0059_r05_c01,SCAN0059,5,1,0
elevator-arrows-bars-adca.svg,elevator-arrows-bars-adca,SCAN0059_r05_c02,SCAN0059,5,2,0
elevator-three-people-arrows-dot74.svg,elevator-three-people-arrows-dot74,SCAN0059_r05_c03,SCAN0059,5,3,0
person-standing-wo72.svg,person-standing-wo72,SCAN0059_r06_c01,SCAN0059,6,1,0
person-standing-plain.svg,person-standing-plain,SCAN0059_r06_c03,SCAN0059,6,3,0
person-standing-bracket-port.svg,person-standing-bracket-port,SCAN0059_r06_c04,SCAN0059,6,4,0
person-standing-framed-icao.svg,person-standing-framed-icao,SCAN0059_r06_c05,SCAN0059,6,5,0
person-standing-rounded-adv.svg,person-standing-rounded-adv,SCAN0059_r07_c01,SCAN0059,7,1,0
person-standing-round-head.svg,person-standing-round-head,SCAN0059_r07_c03,SCAN0059,7,3,1
person-standing-negative-kfai.svg,person-standing-negative-kfai,SCAN0059_r07_c04,SCAN0059,7,4,0
person-standing-negative-x70.svg,person-standing-negative-x70,SCAN0059_r07_c05,SCAN0059,7,5,0
mens-negative-circle-o68.svg,mens-negative-circle-o68,SCAN0060_r01_c01,SCAN0060,1,1,0
mens-negative-circle-ta.svg,mens-negative-circle-ta,SCAN0060_r01_c02,SCAN0060,1,2,0
mens-blocky-baa.svg,mens-blocky-baa,SCAN0060_r01_c03,SCAN0060,1,3,0
mens-simple-uic.svg,mens-simple-uic,SCAN0060_r01_c04,SCAN0060,1,4,0
mens-rounded-ata.svg,mens-rounded-ata,SCAN0060_r02_c01,SCAN0060,2,1,0
mens-rounded-dfw.svg,mens-rounded-dfw,SCAN0060_r02_c02,SCAN0060,2,2,0
mens-round-head-adca.svg,mens-round-head-adca,SCAN0060_r02_c03,SCAN0060,2,3,0
mens-circle-sta.svg,mens-circle-sta,SCAN0060_r02_c04,SCAN0060,2,4,0
mens-negative-pg.svg,mens-negative-pg,SCAN0060_r03_c01,SCAN0060,3,1,0
mens-negative-framed-x67.svg,mens-negative-framed-x67,SCAN0060_r03_c02,SCAN0060,3,2,0
mens-small-dot74.svg,mens-small-dot74,SCAN0060_r03_c03,SCAN0060,3,3,0
womens-wo72.svg,womens-wo72,SCAN0060_r04_c01,SCAN0060,4,1,0
womens-port.svg,womens-port,SCAN0060_r04_c02,SCAN0060,4,2,0
womens-framed-icao.svg,womens-framed-icao,SCAN0060_r04_c03,SCAN0060,4,3,0
womens-negative-x70.svg,womens-negative-x70,SCAN0060_r04_c05,SCAN0060,4,5,0
womens-round-head-baa.svg,womens-round-head-baa,SCAN0060_r05_c01,SCAN0060,5,1,0
womens-round-head-adca.svg,womens-round-head-adca,SCAN0060_r05_c02,SCAN0060,5,2,0
womens-bell-shape-o64.svg,womens-bell-shape-o64,SCAN0060_r05_c03,SCAN0060,5,3,0
womens-slim-sp.svg,womens-slim-sp,SCAN0060_r05_c04,SCAN0060,5,4,0
womens-negative-circle-ta.svg,womens-negative-circle-ta,SCAN0060_r06_c02,SCAN0060,6,2,0
womens-small-uic.svg,womens-small-uic,SCAN0060_r06_c03,SCAN0060,6,3,0
womens-iata.svg,womens-iata,SCAN0060_r06_c04,SCAN0060,6,4,0
womens-rounded-ata.svg,womens-rounded-ata,SCAN0060_r06_c05,SCAN0060,6,5,0
womens-toilet-adv.svg,womens-toilet-adv,SCAN0061_r01_c01,SCAN0061,1,1,0
womens-toilet-circle-sta.svg,womens-toilet-circle-sta,SCAN0061_r01_c02,SCAN0061,1,2,0
womens-toilet-negative-nps.svg,womens-toilet-negative-nps,SCAN0061_r01_c03,SCAN0061,1,3,0
womens-toilet-negative-framed-nrr.svg,womens-toilet-negative-framed-nrr,SCAN0061_r01_c04,SCAN0061,1,4,0
womens-toilet-arrow-pg.svg,womens-toilet-arrow-pg,SCAN0061_r02_c01,SCAN0061,2,1,0
womens-toilet-framed-x67.svg,womens-toilet-framed-x67,SCAN0061_r02_c02,SCAN0061,2,2,0
womens-toilet-small-dot74.svg,womens-toilet-small-dot74,SCAN0061_r02_c03,SCAN0061,2,3,0
wc-text-baa.svg,wc-text-baa,SCAN0061_r03_c01,SCAN0061,3,1,0
wc-text-uic.svg,wc-text-uic,SCAN0061_r03_c02,SCAN0061,3,2,0
wc-text-sp.svg,wc-text-sp,SCAN0061_r03_c03,SCAN0061,3,3,0
wc-text-negative-kfai.svg,wc-text-negative-kfai,SCAN0061_r03_c04,SCAN0061,3,4,0
restrooms-mens-womens-rounded-dfw.svg,restrooms-mens-womens-rounded-dfw,SCAN0061_r04_c01,SCAN0061,4,1,0
restrooms-mens-womens-tc.svg,restrooms-mens-womens-tc,SCAN0061_r04_c02,SCAN0061,4,2,0
restrooms-mens-womens-framed-icao.svg,restrooms-mens-womens-framed-icao,SCAN0061_r04_c03,SCAN0061,4,3,0
restrooms-mens-womens-o64.svg,restrooms-mens-womens-o64,SCAN0061_r04_c04,SCAN0061,4,4,0
restrooms-mens-womens-port.svg,restrooms-mens-womens-port,SCAN0061_r05_c01,SCAN0061,5,1,0
restrooms-mens-womens-negative-circle-ta.svg,restrooms-mens-womens-negative-circle-ta,SCAN0061_r05_c02,SCAN0061,5,2,0
restrooms-mens-womens-small-dot74-2.svg,restrooms-mens-womens-small-dot74-2,SCAN0061_r05_c03,SCAN0061,5,3,0
information-question-spanish-port.svg,information-question-spanish-port,SCAN0061_r06_c01,SCAN0061,6,1,0
information-question-spanish-circle-o68.svg,information-question-spanish-circle-o68,SCAN0061_r06_c02,SCAN0061,6,2,0
information-question-dfw.svg,information-question-dfw,SCAN0061_r06_c03,SCAN0061,6,3,0
information-question-ata.svg,information-question-ata,SCAN0061_r06_c04,SCAN0061,6,4,0
information-question-pg.svg,information-question-pg,SCAN0062_r01_c01,SCAN0062,1,1,0
information-question-nps.svg,information-question-nps,SCAN0062_r01_c02,SCAN0062,1,2,0
information-question-circle-baa-adca.svg,information-question-circle-baa-adca,SCAN0062_r01_c03,SCAN0062,1,3,0
information-question-circle-sta.svg,information-question-circle-sta,SCAN0062_r01_c04,SCAN0062,1,4,0
information-question-diamond-x70.svg,information-question-diamond-x70,SCAN0062_r02_c01,SCAN0062,2,1,0
information-question-outline-o72.svg,information-question-outline-o72,SCAN0062_r02_c02,SCAN0062,2,2,0
information-i-circle-kfai.svg,information-i-circle-kfai,SCAN0062_r02_c03,SCAN0062,2,3,0
information-i-negative-rounded-nrr.svg,information-i-negative-rounded-nrr,SCAN0062_r02_c04,SCAN0062,2,4,0
information-i-circle-text-uic.svg,information-i-circle-text-uic,SCAN0062_r03_c01,SCAN0062,3,1,0
information-i-circle-text-sp.svg,information-i-circle-text-sp,SCAN0062_r03_c02,SCAN0062,3,2,0
information-desk-question-adv.svg,information-desk-question-adv,SCAN0062_r03_c03,SCAN0062,3,3,0
information-desk-question-icao.svg,information-desk-question-icao,SCAN0062_r03_c04,SCAN0062,3,4,0
information-pointing-hand-o64.svg,information-pointing-hand-o64,SCAN0062_r04_c01,SCAN0062,4,1,0
information-question-rounded-dot74.svg,information-question-rounded-dot74,SCAN0062_r04_c02,SCAN0062,4,2,0
hotel-phone-icao.svg,hotel-phone-icao,SCAN0062_r05_c01,SCAN0062,5,1,0
hotel-bed-phone-tc.svg,hotel-bed-phone-tc,SCAN0062_r05_c02,SCAN0062,5,2,0
hotel-phone-bed-dfw.svg,hotel-phone-bed-dfw,SCAN0062_r05_c03,SCAN0062,5,3,0
hotel-bed-iata.svg,hotel-bed-iata,SCAN0062_r05_c04,SCAN0062,5,4,0
hotel-bed-rounded-nps.svg,hotel-bed-rounded-nps,SCAN0062_r06_c01,SCAN0062,6,1,0
hotel-bed-solid-pg.svg,hotel-bed-solid-pg,SCAN0062_r06_c02,SCAN0062,6,2,0
hotel-bed-sp.svg,hotel-bed-sp,SCAN0062_r06_c03,SCAN0062,6,3,0
hotel-bed-question-dot74.svg,hotel-bed-question-dot74,SCAN0062_r06_c04,SCAN0062,6,4,0
taxi-side-text-uic.svg,taxi-side-text-uic,SCAN0063_r01_c01,SCAN0063,1,1,0
taxi-side-text-tc.svg,taxi-side-text-tc,SCAN0063_r01_c02,SCAN0063,1,2,0
taxi-negative-front-pg.svg,taxi-negative-front-pg,SCAN0063_r01_c03,SCAN0063,1,3,0
taxi-front-text-rounded-nrr.svg,taxi-front-text-rounded-nrr,SCAN0063_r01_c04,SCAN0063,1,4,0
taxi-side-iata.svg,taxi-side-iata,SCAN0063_r02_c01,SCAN0063,2,1,0
taxi-side-rounded-ata.svg,taxi-side-rounded-ata,SCAN0063_r02_c02,SCAN0063,2,2,0
taxi-side-front-dfw.svg,taxi-side-front-dfw,SCAN0063_r02_c03,SCAN0063,2,3,0
taxi-side-small-rounded-adv.svg,taxi-side-small-rounded-adv,SCAN0063_r02_c04,SCAN0063,2,4,0
taxi-side-wagon-outline.svg,taxi-side-wagon-outline,SCAN0063_r03_c01,SCAN0063,3,1,0
taxi-side-sedan-outline.svg,taxi-side-sedan-outline,SCAN0063_r03_c02,SCAN0063,3,2,0
taxi-negative-side-sedan.svg,taxi-negative-side-sedan,SCAN0063_r03_c03,SCAN0063,3,3,0
taxi-negative-side-hatchback.svg,taxi-negative-side-hatchback,SCAN0063_r03_c04,SCAN0063,3,4,0
taxi-front-o72.svg,taxi-front-o72,SCAN0063_r04_c01,SCAN0063,4,1,0
taxi-front-framed-icao.svg,taxi-front-framed-icao,SCAN0063_r04_c02,SCAN0063,4,2,0
taxi-front-large-baa.svg,taxi-front-large-baa,SCAN0063_r04_c03,SCAN0063,4,3,0
taxi-front-rounded-dot74.svg,taxi-front-rounded-dot74,SCAN0063_r04_c04,SCAN0063,4,4,0
